zinc_id,smiles
ZINC000060183170,O([C@H]1[C@H](O[C@@H]2[C@H]([NH3+])[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H]([NH3+])C[C@@H]([NH3+])[C@@H]1O)[C@H]1[C@H](O)[C@H](O[C@@H]2[C@H]([NH3+])[C@@H](O)[C@H](O)[C@H](C[NH3+])O2)[C@@H](CO)O1
ZINC000095617679,O([C@@H]1[C@@H](C)C(=O)C(C)C(=O)O[C@@H](CC)[C@]2(C)OC(=O)N(CCCCn3cc(-c4cnccc4)nc3)[C@@H]2[C@@H](C)C(=O)[C@H](C)C[C@]1(OC)C)[C@H]1[C@H](O)[C@@H]([NH+](C)C)C[C@@H](C)O1
ZINC000001639567,[NH3+][C@H]1[C@@H](c2ccccc2)C1
ZINC000006745272,Clc1c(C(F)(F)F)cc(NC(=O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1
ZINC000000967597,Oc1c(C(C)C)ccc(C)c1
ZINC000253498282,O=C1C=C2[C@@H]([C@H]3[C@H]([C@@H]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1
ZINC000000056652,O[C@@H](C[NH2+]C(C)C)c1cc(O)c(O)cc1
ZINC000007997568,O=[N+]([O-])c1oc(/C=N\N2C(=O)[N-]C(=O)C2)cc1
ZINC000003874498,FC(F)(F)c1c([N+](=O)[O-])ccc(N2C(=O)C(C)(C)NC2=O)c1
ZINC000003981610,O=C(N[C@@H](C(CC)CC)[C@@H]1[C@H](O)[C@@H](C(=O)[O-])C[C@H]1NC(=[NH2+])N)C
ZINC000003831332,O=C1C(C/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C)=C(C)C(=O)c2c1cccc2
ZINC000084589076,O=C(C[C@H](c1ccccc1)C=1C(=O)Oc2c(C=1[O-])cccc2)C
ZINC000000002159,O=C1N([C@H]2O[C@@H](CO)[C@H](O)C2)C=C(C)C(=O)N1
ZINC000000120286,Nc1c(-c2ccccc2)nc2c(N)nc(N)nc2n1
ZINC000000000061,Clc1ccc([C@H](C[NH3+])CC(=O)[O-])cc1
ZINC000003830945,Ic1c(N(C(=O)C)C[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c(I)c1C(=O)NC[C@@H](O)CO
ZINC000001554274,N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1
ZINC000011726211,O=Cc1n2c(C(=C3CC[NH+](C)CC3)c3c(cccc3)CC2)nc1
ZINC000006845963,C(CCCCCCCC)CCCCCCC[n+]1ccccc1
ZINC000001530939,O=C(NCC[NH+](CC)CC)c1c2c(nc(OCCCC)c1)cccc2
ZINC000022010387,C[NH+]1[C@@H](C)[C@H](c2ccccc2)OCC1
ZINC000001530863,O(C)c1cc(N[C@@H](CCC[NH3+])C)c2ncccc2c1
ZINC000035328014,O=C(C=C)N1C[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1
ZINC000000622123,Clc1c(OC)cc(OC)c2C(=O)[C@@]3([C@H](C)CC(=O)C=C3OC)Oc12
ZINC000000000490,O=C(OC)c1c(O)cccc1
ZINC000036701290,FC(F)(F)c1c(CN2CC[NH+](C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1
ZINC000014261579,O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1O[C@H](C1CCCCC1)O2)C(C)C
ZINC000004658557,O=C([O-])CO
ZINC000003830347,O=C1C(CC=C)(CC(C)C)C(=O)NC(=O)N1
ZINC000000006251,Fc1c([C@](O)([C@@H](C)[NH+]2CCC(=C)CC2)Cn2ncnc2)ccc(F)c1
ZINC000003607120,Fc1c(N2C[C@@H](C)[NH2+]CC2)c(OC)c2N(C3CC3)C=C(C(=O)[O-])C(=O)c2c1
ZINC000000056646,O(C[C@H](O)C[NH2+]C(C)C)c1c2c([nH]cc2)ccc1
ZINC000019632706,O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1
ZINC000012404516,ClCC/C(=C(/c1ccc(OCC[NH+](C)C)cc1)\c1ccccc1)/c1ccccc1
ZINC000000000323,Fc1c(-c2ccccc2)ccc([C@@H](C(=O)[O-])C)c1
ZINC000003927200,O=C1O[C@@]2([C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)C([C@H]6[C@@H]4C6)=CC(=O)CC5)CC3)[C@H]3[C@@H]2C3)CC1
ZINC000052971887,FC(F)[C@@]([NH3+])(C(=O)[O-])CCC[NH3+]
ZINC000000599985,Nc1cc[nH+]cc1
ZINC000000897222,S(=O)(=O)(N)c1c(C(F)(F)F)cc2N[C@H](Cc3ccccc3)NS(=O)(=O)c2c1
ZINC000004474682,FC(F)(F)c1cc(OC[C@H](O)/C=C/[C@@H]2[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]2O)ccc1
ZINC000003939013,P(=O)([O-])([O-])N1C(=O)NC(CN2[C@H]([C@@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OCC2)c2ccc(F)cc2)=N1
ZINC000001542199,O=C(OCC)c1cnc(C#Cc2cc3C(C)(C)CCSc3cc2)cc1
ZINC000003812974,O(C[C@H](O)C[NH2+]C(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2
ZINC000100037890,O=C([C@@H]([NH3+])C12CC3(O)C[C@@H](C1)C[C@@H](C3)C2)N1[C@H](C#N)C[C@H]2[C@@H]1C2
ZINC000000000196,O=C(OCC[NH+](C)C)[C@H](c1ccccc1)C1(O)CCCC1
ZINC000001530688,[NH2+](CCCC12c3c(cccc3)C(c3c1cccc3)CC2)C
ZINC000169621223,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(C=NN3CC[NH+](C)CC3)c(O)c3c(c([O-])c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C
ZINC000011677837,O=C(N)c1nn(-c2ccc(OC)cc2)c2C(=O)N(c3ccc(N4C(=O)CCCC4)cc3)CCc12
ZINC000164760874,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@H](C(=O)N(C)CCCC/C=C\[C@H]1C2)C[C@@H](Oc1c2c(c(C)c(OC)cc2)nc(-c2scc(C(C)C)n2)c1)C3)C1CC1
ZINC000000057254,Clc1c([C@](O)(CC[NH+](C)C)c2ccccc2)cccc1
ZINC000004175630,Fc1ccc(C(CCC[NH+]2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1
ZINC000003995807,[S@H0](=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCC[C@H]1[C@@H]2[C@H]3[C@@](C)([C@@H](O)CC3)CC[C@@H]2c2c(cc(O)cc2)C1
ZINC000410428674,O[C@]1(C#C)[C@]2(CC)[C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=[NH+][O-])CC4)CC3)CC2)CC1
ZINC000019796087,O=[N+]([O-])c1cc([C@H]2C(C(=O)OCC[NH+](Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1
ZINC000000002281,O[C@H](C[NH2+]C(C)(C)C)c1cc(O)cc(O)c1
ZINC000000968301,O=C(O[C@H]1C[N+](C)(C)CC1)[C@@](O)(c1ccccc1)C1CCCC1
ZINC000000643143,Clc1c([C@]2(Cn3cncc3)O[C@H](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1
ZINC000000537752,Clc1cc2C(c3c(F)cccc3)=NCC(=O)N(CC[NH+](CC)CC)c2cc1
ZINC000034636383,O(C)c1ccc(CC([NH2+]C[C@H](O)c2c3OCC(=O)Nc3cc(O)c2)(C)C)cc1
ZINC000000004778,O=C1Nc2c(C)ccnc2N(C2CC2)c2ncccc12
ZINC000001530713,O=C(OCCOCn1c2N=C(N)NC(=O)c2nc1)[C@@H](N)C(C)C
ZINC000256433946,O[C@]1(C#C)[C@]2(CC)[C@@H]([C@H]3[C@@H]([C@@H]4C(=CC(=[NH+][O-])CC4)CC3)CC2)CC1
ZINC000000895048,OC(CO)CO
ZINC000003938744,Cl[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1
ZINC000004097427,O([C@@H](OC(=O)c1c2n(Cc3ccc(-c4c(-c5nnn[n-]5)cccc4)cc3)c(OCC)nc2ccc1)C)C(=O)OC1CCCCC1
ZINC000000020230,O[C@H](C[NH2+]C(C)(C)C)c1cc(CO)c(O)cc1
ZINC000000896543,FC(F)(F)COc1c(C(=O)NC[C@@H]2[NH2+]CCCC2)cc(OCC(F)(F)F)cc1
ZINC000000596881,Clc1c([C@H](OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1
ZINC000100070937,FC1CC([NH3+])(C(=O)[O-])C1
ZINC000000020228,Clc1cc(C(=O)[C@@H]([NH2+]C(C)(C)C)C)ccc1
ZINC000001530718,O(CCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1)C
ZINC000003831405,O(C)c1cc2c([C@H](O)[C@@H]3[NH+]4C[C@H](C=C)[C@H](C3)CC4)ccnc2cc1
ZINC000003831429,[NH3+][C@@H](C)C12CC3CC(C1)CC(C2)C3
ZINC000000014257,O=C1N(C)C(=O)C[C@]1(C)c1ccccc1
ZINC000000014007,O=C(N)Cc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1
ZINC000095626706,Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)[nH+]c3)-c2cc1
ZINC000005752191,F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2
ZINC000003922770,S(=O)(=O)(NC[C@H]1[NH2+]C[C@@H](SC=2[C@H](C)[C@@H]3[C@@H]([C@H](O)C)C(=O)N3C=2C(=O)[O-])C1)N
ZINC000022065398,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@@H]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1
ZINC000003831490,S(=O)(=O)(N=C1NC=CC=C1)c1ccc(N=Nc2cc(C(=O)[O-])c(O)cc2)cc1
ZINC000096014710,O=C([O-])/C=C(\C=C\C=C(/C=C\C=1C(C)(C)CCCC=1C)\C)/C
ZINC000000601281,O=C(N(c1ccccc1)C1(COC)CCN(CCN2C(=O)N(CC)N=N2)CC1)CC
ZINC000001481956,Fc1cc2onc(C3CC[NH+](CCC=4C(=O)N5C([C@H](O)CCC5)=NC=4C)CC3)c2cc1
ZINC000003874715,O(C)c1c(OC)cc([C@@H]2[C@H]3C(=O)OC[C@@H]3[C@@H](O)c3c2cc2OCOc2c3)cc1OC
ZINC000003951740,O=C(N[C@H](C[C@H](O)[C@@H](NC(=O)COc1c(C)cccc1C)Cc1ccccc1)Cc1ccccc1)[C@H](C(C)C)N1C(=O)NCCC1
ZINC000002016052,ClC[C@@H]1OC1
ZINC000096903163,O=C(O[C@H]1C(=C)CC[C@@H]2C(C)(C)[C@@H]2/C=C(\C)/C(=O)[C@]2(OC(=O)C)[C@@H]1[C@@H](OC(=O)c1ccccc1)[C@@H](C)C2)C
ZINC000019364224,Clc1ccc([C@H](N2CC[NH+](CCOCCO)CC2)c2ccccc2)cc1
ZINC000000020237,O=C(Nc1c(C)cccc1C)C[NH+](CC)CC
ZINC000022447798,O=C([O-])C[NH+](CCN(CC(=O)[O-])CC(=O)NCCOC)CCN(CC(=O)[O-])CC(=O)NCCOC
ZINC000000014360,S(=O)(=O)(NC)Cc1cc2c(CC[NH+](C)C)c[nH]c2cc1
ZINC000003831474,S[C@@H]([C@H](S)C(=O)[O-])C(=O)[O-]
ZINC000001543873,O=C(NO)CCCCCCC(=O)Nc1ccccc1
ZINC000006021033,[NH3+][C@H](Cc1ccccc1)C
ZINC000003813078,O=C([O-])CCC/C=C/1\O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C\1
ZINC000095551509,S(=O)(=O)(N=C([O-])[C@]1(NC(=O)[C@H]2N3C(=O)[C@H](C(C)(C)C)NC(=O)O[C@H]4[C@@H](C4)CCCCCc4nc5c(nc4O[C@H](C2)C3)cc(OC)cc5)[C@H](C=C)C1)C1CC1
ZINC000003932831,FC(F)(F)c1c(NC(=O)[C@@H]2[C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)[C@H](NC(=O)C=C5)CC4)CC3)CC2)cc(C(F)(F)F)cc1
ZINC000043195697,O=C(O[C@H]1[C@H](CC(C)C)C[NH+]2[C@@H](c3c(cc(OC)c(OC)c3)CC2)C1)[C@@H](N)C(C)C
ZINC000000057147,O=C1N(C)C(=O)c2n(C[C@@H](O)CO)cnc2N1C
ZINC000043100709,Ic1cc(F)c(NC=2N(C)C(=O)C(C)=C3N(c4cc(NC(=O)C)ccc4)C(=O)N(C(=O)C=23)C2CC2)cc1
ZINC000000009342,Oc1ccc([C@@H](C[NH+](C)C)C2(O)CCCCC2)cc1
ZINC000003938746,O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@H]2[C@@H]1C[C@H]1[NH+](C2)CCc2c3c([nH]c12)cc(OC)cc3
ZINC000001530637,FC(F)(F)c1ccc(O[C@@H](CC[NH2+]C)c2ccccc2)cc1
ZINC000000004840,FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1
ZINC000000896557,O=C(NC1C[C@H]2[NH+](C)[C@H](C1)CCC2)c1nn(C)c2c1cccc2
ZINC000000002273,O[C@@H](C[NH2+]C(C)C)c1cc(O)cc(O)c1
ZINC000000014037,O=C(N(CC)CC)[C@]1([C@@H](C[NH3+])C1)c1ccccc1
ZINC000001493878,Clc1c(C(F)(F)F)cc(NC(=O)Nc2ccc(Oc3cc(C(=O)NC)ncc3)cc2)cc1
ZINC000000491073,O(C)c1c2O[C@@H]3[C@]4(c2c(cc1)C[NH+](C)CC4)C=C[C@H](O)C3
ZINC000000403609,O(C[C@H](O)C[NH2+]C(C)(C)C)c1c(N2CCOCC2)nsn1
ZINC000003873296,Clc1c(/C(=N\OCc2c(Cl)cc(Cl)cc2)/Cn2cncc2)ccc(Cl)c1
ZINC000118913562,O=C(OCC)O[C@@]1(C(=O)COC(=O)CC)[C@]2(C)[C@H]([C@H]3[C@H]([C@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1
ZINC000001532525,O=C([O-])[C@@H]([NH3+])CCCNC(=[NH2+])N
ZINC000003938704,O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H]([NH3+])C2)c2c([O-])c3C(=O)c4c(OC)cccc4C(=O)c3c([O-])c2C1
ZINC000096942202,Clc1c(Cl)cccc1[C@H]1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC
ZINC000043207237,FCCOCCOCCOc1ncc(/C=C/c2ccc(NC)cc2)cc1
ZINC000003809490,S(=O)(=O)([O-])CCN
ZINC000000895199,O=C([O-])[C@@H]([NH3+])Cc1cc(O)c(O)cc1
ZINC000019632834,Clc1cnc(N2[C@@H](OC(=O)N3CC[NH+](C)CC3)c3nccnc3C2=O)cc1
ZINC000100008275,ClCCN(CCCl)[P@@]1(=O)OCCCN1
ZINC000018099446,O=C(N)c1c(/N=N\N(C)C)[nH]cn1
ZINC000001995484,O=C(OC[C@@H](OCn1c2N=C(N)NC(=O)c2nc1)CO)[C@@H](N)C(C)C
ZINC000000020783,Oc1cc([C@@H]([C@H](C[NH+](C)C)C)CC)ccc1
ZINC000004658553,O=C([O-])[C@@H]([NH3+])C
ZINC000001530760,O=C(CCc1ccccc1)c1c(OC[C@H](O)C[NH2+]CCC)cccc1
ZINC000004097344,Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@H](CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1
ZINC000003830215,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12)[C@H](N)c1ccc(O)cc1
ZINC000000005423,O=C([O-])c1c(C)nc(-c2cc(C#N)c(OCC(C)C)cc2)s1
ZINC000000004413,O=C(Oc1cc([C@@H]([NH+](C)C)C)ccc1)N(CC)C
ZINC000003812841,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C
ZINC000001530567,O(CCc1ccc(OC[C@@H](O)C[NH2+]C(C)C)cc1)CC1CC1
ZINC000001530811,O=C(OCC[NH+](C)C)c1ccc(NCCCC)cc1
ZINC000004340269,Clc1c(N)nc(N)c(C(=O)NC(=[NH2+])N)n1
ZINC000001554010,O([C@@H](OC(=O)C(C)C)C)C(=O)NCC1(CC(=O)[O-])CCCCC1
ZINC000000000905,N(C)(C)c1nc(N(C)C)nc(N(C)C)n1
ZINC000000001979,O=C1C(CC)(c2ccccc2)C(=O)NCN1
ZINC000008855117,O=C1NC=Nc2n([C@H]3[C@H](O)[C@H](O)[C@@H](CO)O3)cnc12
ZINC000003861768,O=C1N([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C=NC(N)=N1
ZINC000011681534,Fc1cc2c(O[C@H]([C@H](O)C[NH2+]C[C@@H](O)[C@H]3Oc4c(cc(F)cc4)CC3)CC2)cc1
ZINC000000044027,Clc1cc2N(CCC[NH+](C)C)c3c(Sc2cc1)cccc3
ZINC000003794711,OC[C@H]1[NH+](CCCC)C[C@H](O)[C@@H](O)[C@@H]1O
ZINC000000608382,O=C(OCC[NH+]1CCCCC1)c1c2OC(c3ccccc3)=C(C)C(=O)c2ccc1
ZINC000003872055,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N=CNc2c1
ZINC000095452610,Clc1ccc(NC(=NC(=[NH2+])NC(C)C)N)cc1
ZINC000000643055,Clc1c([C@@H](OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1
ZINC000000007601,O[C@@H](C[NH2+]C(C)(C)C)c1cc(CO)c(O)cc1
ZINC000003813003,Clc1c(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1
ZINC000000537928,Clc1ccc(C2(O)CC[NH+](CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1
ZINC000049841054,O=C(N[C@H](C(=O)N[C@H](C(=O)[C@]1(C)OC1)CC(C)C)Cc1ccccc1)[C@@H](NC(=O)[C@@H](NC(=O)CN1CCOCC1)CCc1ccccc1)CC(C)C
ZINC000000001341,Oc1cc([N+](CC)(C)C)ccc1
ZINC000000004076,S(=O)(=O)(NC)CCc1cc2c(C3CC[NH+](C)CC3)c[nH]c2cc1
ZINC000018115268,S(CCNC(=NC#N)NC)Cc1c(C)[nH+]c[nH]1
ZINC000008551179,O([C@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@H]([NH2+]C)[C@@](O)(C)CO2)[C@H]([NH3+])C[C@@H]1[NH3+])[C@@H]1[C@H]([NH3+])CC[C@H]([C@@H]([NH2+]C)C)O1
ZINC000001530601,Cl/C(=C(/c1ccc(OCC[NH+](CC)CC)cc1)\c1ccccc1)/c1ccccc1
ZINC000030691763,Clc1c(Cl)cccc1[C@H]1C(C(=O)OCOC(=O)CCC)=C(C)NC(C)=C1C(=O)OC
ZINC000006716957,FC(F)(F)c1cc(NC(=O)c2cc(Nc3nc(-c4cnccc4)ccn3)c(C)cc2)cc(-n2cc(C)nc2)c1
ZINC000000895457,O=C([O-])[C@@H]1[NH2+]C[C@@H](O)C1
ZINC000000897251,O(C)c1c(OC)cc2c(C(=O)[C@H](CC3CC[NH+](Cc4ccccc4)CC3)C2)c1
ZINC000100037885,O=C([C@@H]([NH3+])C12CC3(O)C[C@H](C1)C[C@H](C3)C2)N1[C@H](C#N)C[C@H]2[C@@H]1C2
ZINC000004097283,S(C)[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2[NH+](C)C[C@H](CCC)C2)[C@H](O)C)O1
ZINC000003808779,S([C@H]1C[C@@H](C(=O)N(C)C)NC1)C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-]
ZINC000012495062,O=C([O-])CCC/C=C\1/O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C/1
ZINC000043207851,N#CC[C@@H](n1ncc(-c2ncnc3[nH]ccc23)c1)C1CCCC1
ZINC000003794794,O=C1c2c(O)ccc([O-])c2C(=O)c2c(NCC[NH2+]CCO)ccc(NCC[NH2+]CCO)c12
ZINC000052957434,CN1CC[N+](=C2Nc3c(Nc4sc(C)cc24)cccc3)CC1
ZINC000049933061,S(=O)(=O)(Nc1cc2c(C(=O)c3ccc(OCCC[NH+](CCCC)CCCC)cc3)c(CCCC)oc2cc1)C
ZINC000003873832,S(=O)(=O)([O-])c1c(C(c2ccc(N(CC)CC)cc2)=C2C=CC(=[N+](CC)CC)C=C2)cc(S(=O)(=O)[O-])cc1
ZINC000096006024,O(C)[C@H]1[C@@H](OC)[C@H](O[C@H]2C[C@H]3[C@H]4[C@H]([C@H]5C(C(=O)[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H]([NH+](C)C)CC6)CCC[C@H](CC)OC(=O)C5)=C4)C=C[C@@H]3C2)C[C@@H](C)[C@@H]1OC
ZINC000000001644,S(=O)(=O)(N)c1ccc(C[NH3+])cc1
ZINC000003938686,O=C(C)C=1C(=O)N(C2CCCC2)c2nc(Nc3ncc(N4CC[NH2+]CC4)cc3)ncc2C=1C
ZINC000006467621,S(=O)(=O)([O-])c1cc2nc(-c3ccccc3)[nH]c2cc1
ZINC000003831128,O=C1C=C2C(=C3[C@@H](c4ccc(N(C)C)cc4)C[C@]4(C)[C@](O)(C#CC)CC[C@H]4[C@@H]3CC2)CC1
ZINC000008035268,O(C)c1ccc(CN(CC[N+](CCCCCCCCCCCCCCCC)(C)C)c2ncccn2)cc1
ZINC000000004009,Fc1c(C(O)(Cn2ncnc2)Cn2ncnc2)ccc(F)c1
ZINC000000896755,Clc1c(S(=O)(=O)N)cc2C(=O)N([C@@H](C)Nc2c1)c1c(C)cccc1
ZINC000001530625,Oc1c2[C@H]3[C@H](C(C)(C)Oc2cc(CCCCC)c1)CCC(C)=C3
ZINC000008214418,Ic1c(N(C(=O)C)C[C@H](O)CO)c(I)c(C(=O)NCCO)c(I)c1C(=O)NC[C@H](O)CO
ZINC000003651680,O=C1C([C@@H](CC)C)(CC)C(=O)NC(=O)N1
ZINC000001546066,O(CCOc1c(OCCOC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)C
ZINC000014879975,S(=O)(=O)(O[C@@H]1[C@@H](OS(=O)(=O)[O-])[C@H](O)CO[C@H]1O[C@H]1[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O)OC1)[O-]
ZINC000001633889,O=C(OC[C@H](CCCC)CC)/C=C/c1ccc(OC)cc1
ZINC000022448983,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)c(Cl)c1
ZINC000000057062,O(C[C@@H]([NH3+])C)c1c(C)cccc1C
ZINC000100009383,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000100018854,O=C(NC1C[C@@H]2[NH+](C)[C@H](C1)CCC2)c1nn(C)c2c1cccc2
ZINC000000007295,O=C(O[C@@H]1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C
ZINC000003938482,Fc1c([C@]2(Cn3ncnc3)OC[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@H]([C@@H](O)C)CC)N=C6)cc5)CC4)cc3)C2)ccc(F)c1
ZINC000019875504,[NH2+](CC#C)[C@H]1c2c(cccc2)CC1
ZINC000018203737,O=C1N(c2ccccc2)N=C(C)C1
ZINC000003918453,S([C@H]1C[C@@H](C(=O)Nc2cc(C(=O)[O-])ccc2)NC1)C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-]
ZINC000169746649,O=C(N[C@@H](CC(C)C)B(O)O)[C@@H](NC(=O)c1nccnc1)Cc1ccccc1
ZINC000003917708,O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H]([NH3+])C2)c2c([O-])c3C(=O)c4c(OC)cccc4C(=O)c3c([O-])c2C1
ZINC000100036756,O=C(OC1C[C@@H]2[N+](C)(C)[C@H]([C@@H]3O[C@@H]23)C1)[C@H](CO)c1ccccc1
ZINC000001530741,[NH2+](CCC=C1c2c(cccc2)CCc2c1cccc2)C
ZINC000003797541,O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1
ZINC000004097286,O=C(CO)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1O[C@H](CCC)O2
ZINC000085536990,Cl[C@@H]1[C@H](OC)C[C@H](/C=C(\C)/[C@@H]2[C@H](C)[C@@H](O)CC(=O)[C@H](CC)/C=C(\C)/C[C@H](C)C[C@H](OC)[C@@H]3[C@@H](OC)C[C@@H](C)[C@](O)(C(=O)C(=O)N4[C@H](C(=O)O2)CCCC4)O3)CC1
ZINC000000968328,O(CCN(C)c1ncccc1)c1ccc(C[C@H]2C(=O)NC(=O)S2)cc1
ZINC000000968256,[NH3+]C12CC3CC(C1)CC(C2)C3
ZINC000004212809,O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1OC(C)=N2)C
ZINC000004097383,O=C(O[C@H]1[C@@H]([N+]2(C)CCCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](OC(=O)C)[C@@H]([N+]4(C)CCCCC4)C3)CC[C@@H]21)C
ZINC000100071256,O=C([O-])C1CCC(C[NH3+])CC1
ZINC000013520815,O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1
ZINC000169748244,O(c1cc2c(B(O)OC2)cc1)c1ccc(C#N)cc1
ZINC000000402830,Clc1ccc([C@@](OCC[C@@H]2[NH+](C)CCC2)(C)c2ccccc2)cc1
ZINC000204073689,Fc1cc(-c2cnc(/C=C\[C@@H]3[C@@H]4[C@@H](C)OC(=O)[C@@H]4C[C@H]4[C@H]3CC[C@@H](NC(=O)OCC)C4)cc2)ccc1
ZINC000003830993,Ic1c(Oc2cc(I)c(O)c(I)c2)c(I)cc(C[C@H]([NH3+])C(=O)[O-])c1
ZINC000014881137,[N+](CCCCCCCCCC)(CCCCCCCCCC)(C)C
ZINC000019632614,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)c1
ZINC000003861806,O(C)c1c(OC)cc([C@H]2[C@H]3C(=O)OC[C@@H]3[C@@H](O)c3c2cc2OCOc2c3)cc1OC
ZINC000034676245,[O-]C=1[C@H]([NH3+])CON=1
